Epoch	ACC_Train	ACC_Val	ACC_Test_Seen	ACC_Test_Unseen	P_Train	P_Val	P_Test_Seen	P_Test_Unseen	R_Train	R_Val	R_Test_Seen	R_Test_Unseen	F1_Train	F1_Val	F1_Test_Seen	F1_Test_Unseen	AUC_Train	AUC_Val	AUC_Test_Seen	AUC_Test_Unseen	MCC_Train	MCC_Val	MCC_Test_Seen	MCC_Test_Unseen
64	0.9662890301188174	0.9618573797678275	0.9752902155887231	0.5267175572519084	0.9633044310568099	0.9477700930121631	0.9636939571150097	0.5196850393700787	0.984846740538207	0.9972396486825597	1.0	0.9850746268656716	0.9739564802823516	0.9718757642455368	0.981511353765976	0.6804123711340206	0.9968723502847844	0.9964585410448104	0.997518590163435	0.689879767827529	0.9266511829177179	0.9156017367866229	0.945776804818035	0.0928242230192528
65	0.9668324583218201	0.9626865671641791	0.9734660033167496	0.5343511450381679	0.9638567787899694	0.9508393285371702	0.9645042839657283	0.5238095238095238	0.9851201611742697	0.9949811794228356	0.9962073324905183	0.9850746268656716	0.9743724779913602	0.9724095646842428	0.9800995024875622	0.6839378238341969	0.9969241966215914	0.99653462096554	0.9974733827852497	0.6622211857379767	0.9278377722499429	0.9171313974122322	0.9414367897296264	0.12411735281897093
66	0.9669706180344478	0.9615257048092869	0.9746268656716418	0.5302798982188295	0.9637599572156388	0.9520597446398458	0.965703086722195	0.5216016859852476	0.9854511440495035	0.9917189460476789	0.9967130214917825	0.9850746268656716	0.9744848588342441	0.9714847590953787	0.9809630459126539	0.6820530485704444	0.996908238492376	0.9966156092682522	0.9977881284937474	0.6889219268242122	0.9281459814465343	0.9142331136517785	0.9440188853603242	0.10808774511040475
67	0.9668232476743115	0.9620232172470978	0.975787728026534	0.5343511450381679	0.9638954601779881	0.9512253724171071	0.9669036528560921	0.5238095238095238	0.9850625989350986	0.9934755332496863	0.9972187104930468	0.9850746268656716	0.9743640840960529	0.9718914938013993	0.9818272342544188	0.6839378238341969	0.9969360933209389	0.9963255238930833	0.9975704994440467	0.7005964966832504	0.9278163953702951	0.9155043161884959	0.9466001239159293	0.12411735281897093
68	0.9671548309846182	0.965837479270315	0.9751243781094527	0.5419847328244275	0.9637310073157006	0.9578386236976012	0.969173859432799	0.528	0.9857821269247373	0.991969887076537	0.9936788874841972	0.9850746268656716	0.974631856014797	0.9746055226824458	0.9812734082397004	0.6875	0.9968749242359858	0.9968679001021558	0.997657380470047	0.6874340536898839	0.9285545761584344	0.9237960052207417	0.9449063260794093	0.15111628582252812
69	0.9676982591876209	0.9618573797678275	0.9756218905472637	0.5343511450381679	0.9642178727715319	0.9518652226233454	0.9680432645034415	0.5238095238095238	0.986127500359764	0.9924717691342535	0.9957016434892542	0.9850746268656716	0.975049623289864	0.9717444717444716	0.9816776766795463	0.6839378238341969	0.9969590832344382	0.996616222816	0.9977390218268777	0.6964449885986732	0.9297429055160942	0.915036967576423	0.9461232666221429	0.12411735281897093
70	0.9669982499769734	0.9621890547263682	0.9718076285240465	0.5572519083969466	0.9638920562523755	0.9549527730685397	0.9683246721108636	0.536	0.9853504101309541	0.9894604767879548	0.9893805309734514	1.0	0.9745031203967921	0.971900419028839	0.9787393696848424	0.6979166666666667	0.9969369347341717	0.9960367883229593	0.9975473474174829	0.697663116708126	0.9282033725057228	0.9155219286196528	0.9374003779200495	0.22416511771459893
71	0.9669429860919223	0.963681592039801	0.9754560530679933	0.5343511450381679	0.9634323005302317	0.951558752997602	0.9673459366560275	0.5238095238095238	0.9857677363649446	0.9957340025094102	0.9962073324905183	0.9850746268656716	0.9744720501312317	0.9731453096259963	0.9815645241654211	0.6839378238341969	0.9969021053816128	0.996575728664644	0.9978636772120086	0.7069081674958541	0.9280946739729115	0.9194067738065526	0.9457955907777017	0.12411735281897093
72	0.9677627337201805	0.9635157545605307	0.9739635157545605	0.5419847328244275	0.9643520603467688	0.9563636363636364	0.9691205533596838	0.528	0.9860843286803856	0.9899623588456713	0.9919089759797725	0.9850746268656716	0.9750971212272139	0.9728729963008632	0.9803823566162689	0.6875	0.9969932772003306	0.9964580502066123	0.9975990129925517	0.6863186670812603	0.9298815302119116	0.9185025114367925	0.9422614035724489	0.15111628582252812
73	0.9672653587547204	0.9651741293532339	0.9766169154228855	0.5343511450381679	0.9634633227429921	0.9531812725090036	0.9674019607843137	0.5238095238095238	0.986257015397899	0.9962358845671268	0.9979772439949431	0.9850746268656716	0.9747269313915122	0.9742331288343559	0.982451773490977	0.6839378238341969	0.9969511310508659	0.9967903476668314	0.9977404840601343	0.703912728026534	0.9288081830230507	0.922744573425514	0.9484760764089899	0.12411735281897093
74	0.9671179883945842	0.96318407960199	0.9756218905472637	0.5338422391857507	0.963911721652967	0.9515238780897528	0.9671246319921492	0.523532522474881	0.9855230968484674	0.9949811794228356	0.9967130214917825	0.9850746268656716	0.9745976177261667	0.9727674190382728	0.9816959282779231	0.6837016574585636	0.9969583522912143	0.996749608096376	0.997750110429074	0.7166667962271973	0.9284676702606949	0.9182255245967726	0.9461970864101865	0.12218494683925966
75	0.9672193055171778	0.9638474295190713	0.9772802653399668	0.5348600508905852	0.9635650303038825	0.9515703668185087	0.968351324828263	0.5240868184224458	0.9860699381205928	0.9959849435382685	0.9979772439949431	0.9850746268656716	0.974687595570507	0.9732712113781266	0.9829411032250032	0.6841741534208707	0.9969538333313941	0.9966147503014053	0.9975112789971518	0.6751208799751245	0.9287026760408351	0.9198010356894817	0.9499263720999497	0.12603109738848597
76	0.9676982591876209	0.9630182421227197	0.9751243781094527	0.5190839694656488	0.9643877651563137	0.9476439790575916	0.9634591961023142	0.515625	0.9859404230824579	0.9992471769134254	1.0	0.9850746268656716	0.9750450072225029	0.9727616953707097	0.9813895781637717	0.676923076923077	0.9970122110233457	0.9964366987449882	0.9976408084931382	0.662636038557214	0.9297377504629276	0.9184335531866533	0.9454160689199367	0.05455129181838618
77	0.9672377268121949	0.9630182421227197	0.9761194029850746	0.5190839694656488	0.9633836076634384	0.9482840800762631	0.9648694803610637	0.515625	0.9863001870772773	0.9984943538268507	1.0	0.9850746268656716	0.9747072166561191	0.972741718616306	0.9821206853737274	0.676923076923077	0.9969852025791655	0.9964531418246296	0.997817129453338	0.6936796486318407	0.9287496394920924	0.9183202455604216	0.9475810590185441	0.05455129181838618
78	0.9674587823523993	0.9651741293532339	0.9759535655058044	0.5419847328244275	0.9636435209267669	0.9586877278250304	0.9703703703703703	0.528	0.9863721398762412	0.9899623588456713	0.9936788874841972	0.9850746268656716	0.9748753724603362	0.9740740740740742	0.981886321049344	0.6875	0.9970563741710513	0.996720648642679	0.997650800420392	0.6872020107794363	0.9292309751710913	0.9221864103014675	0.9467325326761769	0.15111628582252812
79	0.9675140462374505	0.9626865671641791	0.9742951907131011	0.5267175572519084	0.9643908139845961	0.9497607655502392	0.9645476772616137	0.5196850393700787	0.9856382213268096	0.9962358845671268	0.9974715549936789	0.9850746268656716	0.974898762374476	0.9724433557868952	0.980733374766936	0.6804123711340206	0.9969943842939338	0.9963638092725471	0.997504455241954	0.6971825766998341	0.9293301534364484	0.9172842199875969	0.9433585439305266	0.0928242230192528
80	0.9678732614902827	0.9640132669983417	0.975787728026534	0.5343511450381679	0.9640316094378357	0.953757225433526	0.9687423086389367	0.5238095238095238	0.9866167793927184	0.9937264742785445	0.9951959544879899	0.9850746268656716	0.9751934456076469	0.9733316947277866	0.9817909703167872	0.6839378238341969	0.9970256907579171	0.9966791728149264	0.9976934488903783	0.6946622356965174	0.9301368365816287	0.9199180439645737	0.9464538834508944	0.12411735281897093
81	0.9673482545822971	0.9638474295190713	0.9756218905472637	0.5343511450381679	0.963376758435572	0.9511377245508982	0.9655256723716381	0.5238095238095238	0.9864872643545834	0.9964868255959849	0.9984829329962074	0.9850746268656716	0.9747950542848409	0.9732843137254902	0.9817277812305781	0.6839378238341969	0.9969581031813448	0.996338531105337	0.997531750262745	0.6878057628524046	0.9289951090555757	0.9198626026847371	0.9463475891829575	0.12411735281897093
82	0.9680114212029106	0.9621890547263682	0.9769485903814262	0.5343511450381679	0.96410443878914	0.9490796079368874	0.9660478749389351	0.5234375	0.9867606849906462	0.9962358845671268	1.0	1.0	0.9753010034634066	0.9720861900097943	0.9827307740091936	0.6871794871794872	0.9970373350332948	0.9964690940660729	0.9977324417772226	0.6950441801409618	0.9304407397479767	0.9161929642023295	0.9493862788396774	0.15664013793565174
83	0.9675785207700102	0.9601990049751243	0.9742951907131011	0.5343511450381679	0.9635589409185452	0.9495798319327731	0.9656862745098039	0.5238095238095238	0.9866599510720967	0.9924717691342535	0.9962073324905183	0.9850746268656716	0.9749726263100267	0.9705521472392639	0.9807093963907902	0.6839378238341969	0.9970257601699059	0.9963580419237177	0.9976236272523723	0.6849295190713101	0.9294996059456347	0.9113761345460722	0.9432522868803719	0.12411735281897093
84	0.967541678179976	0.9618573797678275	0.9751243781094527	0.5267175572519084	0.9635699226985243	0.9507803121248499	0.9657282741738066	0.5196850393700787	0.9865879982731328	0.9937264742785445	0.9974715549936789	0.9850746268656716	0.9749431171786122	0.9717791411042945	0.9813432835820896	0.6804123711340206	0.9970020512807672	0.9964563322729184	0.9976934488903783	0.6942270418739634	0.9294174463767979	0.9151656141725528	0.9451705737161757	0.0928242230192528
85	0.9675693101225016	0.9651741293532339	0.9728026533996683	0.5419847328244275	0.9631938885846287	0.9580198980829896	0.9725754176015956	0.5275590551181102	0.9870484961865017	0.990715181932246	0.986346396965866	1.0	0.974975302236658	0.9740932642487048	0.9794125031383379	0.6907216494845361	0.9970435099385447	0.9960357452917881	0.9974789880127336	0.6705620335820895	0.9294929512125408	0.9222349894140837	0.9395611549886296	0.1815831515997062
86	0.9678087869577231	0.9640132669983417	0.9752902155887231	0.5419847328244275	0.9636499037502283	0.9494274809160306	0.9636939571150097	0.5275590551181102	0.9869333717081594	0.998745294855709	1.0	1.0	0.9751526741978829	0.9734621499327382	0.981511353765976	0.6907216494845361	0.9969895751662241	0.996480874182831	0.9976650571946446	0.7009535655058043	0.9300074712273673	0.9205305807422696	0.945776804818035	0.1815831515997062
87	0.9676614165975869	0.9601990049751243	0.9718076285240465	0.549618320610687	0.9632901259707612	0.9550425273390036	0.9685565734092597	0.5317460317460317	0.98709166786588	0.986198243412798	0.9891276864728192	1.0	0.9750456655081488	0.9703703703703704	0.9787340505379034	0.694300518134715	0.9970513544138587	0.9962466216527136	0.9974959255479566	0.6978078358208955	0.9296938842434583	0.910899412427729	0.9373928038108962	0.20382016271742776
88	0.9676522059500783	0.9635157545605307	0.9734660033167496	0.5343511450381679	0.9636803193433222	0.9519807923169268	0.9633699633699634	0.5234375	0.9866455605123039	0.9949811794228356	0.9974715549936789	1.0	0.9750277311641402	0.9730061349693251	0.9801242236024845	0.6871794871794872	0.9970322563587642	0.9963292051795701	0.9974225701795805	0.6746894434079601	0.9296587736720086	0.9189550937990334	0.9415474649964236	0.15664013793565174
89	0.9678364189002487	0.9626865671641791	0.9754560530679933	0.5419847328244275	0.9635211821552984	0.9504072831816004	0.9664297966184758	0.5275590551181102	0.9871204489854656	0.9954830614805521	0.9972187104930468	1.0	0.9751780611592102	0.9724230910650815	0.9815828770532603	0.6907216494845361	0.9970156249148462	0.9964481107330975	0.9976621327281311	0.7072752124792703	0.9300737621687731	0.9171908039363631	0.9458745337812541	0.1815831515997062
90	0.9679745786128765	0.9635157545605307	0.9747927031509122	0.5343511450381679	0.9641154716875009	0.9508982035928144	0.9666257668711656	0.5238095238095238	0.9866887321916823	0.9962358845671268	0.9959544879898862	0.9850746268656716	0.9752715014188483	0.9730392156862745	0.9810709838107098	0.6839378238341969	0.9970913627845395	0.9963655272062409	0.9975330906432303	0.7029559235074627	0.9303586381140218	0.9191035773076973	0.9443229818166892	0.12411735281897093
91	0.9680851063829787	0.9660033167495854	0.9734660033167496	0.5419847328244275	0.963261812211448	0.9543269230769231	0.9661016949152542	0.5275590551181102	0.9878111958555188	0.9962358845671268	0.9944374209860936	1.0	0.9753820576763221	0.9748311847759361	0.9800647894343384	0.6907216494845361	0.9970282486909672	0.9964888503035527	0.9975748861438167	0.6855891117330017	0.9306376288651433	0.9245662345139863	0.9413050632140731	0.1815831515997062
92	0.9675969420650272	0.9666666666666667	0.9751243781094527	0.5343511450381679	0.9633125456486319	0.9563434635793536	0.9668711656441717	0.5238095238095238	0.986962152827745	0.9949811794228356	0.9962073324905183	0.9850746268656716	0.9749939581763644	0.9752797933833476	0.9813200498132004	0.6839378238341969	0.9970245361622101	0.9967188079994356	0.9976433674013372	0.7161559390547264	0.9295497259263454	0.9258921726190575	0.9450687396611331	0.12411735281897093
93	0.9678548401952657	0.9650082918739635	0.9729684908789387	0.5419847328244275	0.963652457358024	0.9595713589868485	0.9690747154873824	0.528	0.9870053245071233	0.9887076537013801	0.9903919089759797	0.9850746268656716	0.9751891031109593	0.9739216413298727	0.9796173565086906	0.6875	0.9969949445609945	0.9966700923082586	0.9976940581542351	0.6889429156301825	0.930109652286609	0.9217470273377356	0.9400033070550136	0.15111628582252812
94	0.9680482637929446	0.963681592039801	0.9751243781094527	0.5419847328244275	0.9637934668071655	0.9519923187710033	0.9659564046044575	0.5275590551181102	0.9871636206648439	0.9952321204516938	0.9972187104930468	1.0	0.9753385703622081	0.9731321310268679	0.9813386414530978	0.6907216494845361	0.997062885273361	0.9963930141453432	0.9976380058793963	0.6645833333333333	0.930533922593248	0.9193483022344042	0.9451490983453906	0.1815831515997062
95	0.9677995763102146	0.9660033167495854	0.9734660033167496	0.5419847328244275	0.9635582029164677	0.9621026894865525	0.9702602230483272	0.528	0.9870197150669161	0.9874529485570891	0.9898862199747156	0.9850746268656716	0.9751478616924477	0.9746130030959752	0.9799749687108887	0.6875	0.9970739438735763	0.9967903476668313	0.9976283795104565	0.700104425787728	0.9299904805202176	0.9239115651196963	0.9410887166267283	0.15111628582252812
96	0.9680482637929446	0.9651741293532339	0.9742951907131011	0.549618320610687	0.9639499093477253	0.9586877278250304	0.9702970297029703	0.5317460317460317	0.9869909339473305	0.9899623588456713	0.9911504424778761	1.0	0.9753343619570396	0.9740740740740742	0.9806128830519075	0.694300518134715	0.9970541211352252	0.9963639319820966	0.9976146101472896	0.699257618159204	0.9305280486679683	0.9221864103014675	0.9429642659237778	0.20382016271742776
97	0.9677627337201805	0.9666666666666667	0.9733001658374792	0.5419847328244275	0.9633218187435055	0.9596695821185617	0.9697870232788509	0.528	0.987221182904015	0.9912170639899623	0.9901390644753476	0.9850746268656716	0.9751250852854219	0.9751882483643994	0.9798573752033028	0.6875	0.9970144526439377	0.9965395293475227	0.997668956483329	0.6839052135157546	0.9299178522508537	0.9255807356250718	0.9407290100612801	0.15111628582252812
98	0.9678179976052317	0.9638474295190713	0.9734660033167496	0.5419847328244275	0.9640546773921359	0.9550616090843199	0.969097651421508	0.528	0.9865016549143761	0.991969887076537	0.9911504424778761	0.9850746268656716	0.9751490063870041	0.9731659281142295	0.98	0.6875	0.9970848835344159	0.9966438324646519	0.997626673571657	0.679166925787728	0.9300135099187876	0.9193904945295298	0.9411313236660418	0.15111628582252812
99	0.9680206318504191	0.9635157545605307	0.9742951907131011	0.5419847328244275	0.9635444460047746	0.9541616405307599	0.9691358024691358	0.528	0.9873938696215283	0.9924717691342535	0.9924146649810367	0.9850746268656716	0.9753233830845771	0.972939729397294	0.9806371018113679	0.6875	0.9970684071167429	0.9966694787605109	0.9976430018430231	0.7045469268242123	0.9304823034329311	0.9187007871584826	0.9430159404403239	0.15111628582252812
100	0.9681127383255043	0.9618573797678275	0.9751243781094527	0.5419847328244275	0.963797027338372	0.9529553679131484	0.969173859432799	0.528	0.9872643545833933	0.9912170639899623	0.9936788874841972	0.9850746268656716	0.9753895586897179	0.971709717097171	0.9812734082397004	0.6875	0.9970808325991987	0.9965976936740158	0.9976802887910682	0.698118521973466	0.9306770256895796	0.9149223817630696	0.9449063260794093	0.15111628582252812
