Epoch	ACC_Train	ACC_Val	ACC_Test_Seen	ACC_Test_Unseen	P_Train	P_Val	P_Test_Seen	P_Test_Unseen	R_Train	R_Val	R_Test_Seen	R_Test_Unseen	F1_Train	F1_Val	F1_Test_Seen	F1_Test_Unseen	AUC_Train	AUC_Val	AUC_Test_Seen	AUC_Test_Unseen	MCC_Train	MCC_Val	MCC_Test_Seen	MCC_Test_Unseen
46	46	[0.816270852900398, 0.788244766505636, 0.8132045088566827, 0.7868600307624698, 0.8238651565147597, 0.79050736497545, 0.809748427672956, 0.7386203660253402, 0.8124175534253804, 0.7815533980582524, 0.8226837060702875, 0.7921489682939105, 0.8181013106624159, 0.7860048820179006, 0.8161648177496037, 0.7644487615347255, 0.9006585905613105, 0.8874522861173347, 0.8964487988050287, 0.8568870434736867, 0.6325860299484418, 0.576493216301979, 0.6264176016673882, 0.5714241744650367]
47	47	[0.8165839259358647, 0.7898550724637681, 0.8140096618357487, 0.7807075368050977, 0.824901680371827, 0.7865168539325843, 0.8043143297380585, 0.7265231333027943, 0.8116260663090318, 0.7928802588996764, 0.8338658146964856, 0.7981882234524409, 0.8182100270402057, 0.7896857373086221, 0.8188235294117646, 0.7606714628297362, 0.9007755024252839, 0.8875793502613891, 0.8983652130616988, 0.8559214260870385, 0.6332479222026517, 0.5797354749243077, 0.6283156384392194, 0.5612505585116941]
48	48	[0.8146607630037122, 0.7962962962962963, 0.8075684380032206, 0.7802680729509998, 0.8239935443378463, 0.8087986463620981, 0.8177339901477833, 0.7364638236703402, 0.8081962888048545, 0.7734627831715211, 0.7955271565495208, 0.7735279315551082, 0.8160184691884211, 0.7907361455748552, 0.8064777327935223, 0.7545409916543938, 0.9013809550137395, 0.8876493651979088, 0.8980151238537819, 0.8564636596535831, 0.6294562532167977, 0.5930585645888442, 0.615427318241251, 0.5564206119360714]
49	49	[0.8169864484100362, 0.78341384863124, 0.8107890499194848, 0.7809272687321468, 0.8255075574635542, 0.7800963081861958, 0.8040435458786936, 0.7298050139275766, 0.8117140093219594, 0.7864077669902912, 0.8258785942492013, 0.7911424257674887, 0.8185526782547002, 0.7832393231265109, 0.8148148148148149, 0.7592368992996861, 0.9022640227567192, 0.8880850136918098, 0.8979865980664703, 0.8552583799376133, 0.6340636351425374, 0.5668528101209657, 0.6217032575963976, 0.5604001539607856]
50	50	[0.8198041057292366, 0.7979066022544283, 0.8091787439613527, 0.7837837837837838, 0.8266014234875445, 0.8073701842546064, 0.8152350081037277, 0.743801652892562, 0.8170785331105443, 0.7799352750809061, 0.8035143769968051, 0.7700050327126321, 0.8218123921984876, 0.7934156378600823, 0.8093322606596943, 0.7566765578635014, 0.9045155655771391, 0.8880383370674633, 0.8957615866561552, 0.8553605455743141, 0.6396187223042206, 0.5960787758669651, 0.6184422249756899, 0.5625109558265701]
51	51	[0.819625206851827, 0.7987117552334944, 0.8075684380032206, 0.7787299494616567, 0.8261913229018493, 0.804635761589404, 0.8066561014263075, 0.7322274881516587, 0.8172544191363996, 0.7864077669902912, 0.8130990415335463, 0.7775541016607952, 0.8216985719969937, 0.795417348608838, 0.8098647573587908, 0.754210397852087, 0.9039181925729165, 0.8886010497054185, 0.8958847661922742, 0.8548264577789957, 0.6392512462933039, 0.5975221669716718, 0.6151069136937966, 0.5541664904763589]
52	52	[0.8217272686613891, 0.788244766505636, 0.8051529790660226, 0.7774115578993628, 0.8311956229258229, 0.8003384094754653, 0.8137254901960784, 0.7361784675072744, 0.8149679008002814, 0.7653721682847896, 0.7955271565495208, 0.7639657775541017, 0.8230017761989342, 0.782464846980976, 0.8045234248788368, 0.7498147690787847, 0.9055461467594409, 0.884382001493652, 0.893565101033152, 0.8519149824875735, 0.6435980950595857, 0.5769364934531456, 0.6105065526433882, 0.5497696096226165]
53	53	[0.8214589203452748, 0.7906602254428341, 0.8059581320450886, 0.7705998681608438, 0.828979045920642, 0.7877813504823151, 0.8021978021978022, 0.7189967487227125, 0.8176061911881101, 0.7928802588996764, 0.8162939297124601, 0.7790639154504277, 0.8232533427787124, 0.7903225806451613, 0.8091844813935075, 0.7478260869565216, 0.9069869859387542, 0.8867210190025725, 0.8922217957761088, 0.8497065952089519, 0.642961024106711, 0.5813357674388797, 0.6119317889028786, 0.53950406659398]
54	54	[0.8218167181000939, 0.8011272141706924, 0.8099838969404187, 0.7846627114919797, 0.8324183241832418, 0.8170940170940171, 0.8145161290322581, 0.7476635514018691, 0.8133849265675842, 0.7734627831715211, 0.8067092651757188, 0.7649723200805234, 0.8227915665866026, 0.7946799667497922, 0.810593900481541, 0.7562189054726368, 0.9056764645705069, 0.8877919882167455, 0.8980177171071739, 0.8560997497776106, 0.643844944543063, 0.6029954772418215, 0.6200016599307092, 0.5635449954247003]
55	55	[0.8200724540453509, 0.7962962962962963, 0.8067632850241546, 0.7824653922214898, 0.8274509803921568, 0.8162911611785095, 0.8205980066445183, 0.7565620174987133, 0.816462932020051, 0.7621359223300971, 0.7891373801916933, 0.7398087569199798, 0.8219202337213933, 0.7882845188284517, 0.8045602605863194, 0.748091603053435, 0.9068673368605086, 0.8875767571155921, 0.8989253557943654, 0.8567335496640801, 0.6401809815328825, 0.5937494659895262, 0.6140802974270811, 0.5568265866056432]
56	56	[0.8222192405742654, 0.7971014492753623, 0.8107890499194848, 0.7798286090969018, 0.8319569120287253, 0.7859375, 0.8012326656394453, 0.7300326950023354, 0.8150558438132091, 0.813915857605178, 0.8306709265175719, 0.7866129843985908, 0.8234196614988227, 0.7996820349761528, 0.8156862745098039, 0.7572674418604651, 0.9071363081804897, 0.8899131814787155, 0.9006498693000289, 0.8542313257703937, 0.6445976037258047, 0.5946360256243508, 0.6218676481649661, 0.5576302742748004]
57	57	[0.8226664877677893, 0.7995169082125604, 0.8099838969404187, 0.7708196000878927, 0.8316317392083109, 0.8029556650246306, 0.8115015974440895, 0.7297955209347614, 0.8166388180459062, 0.7912621359223301, 0.8115015974440895, 0.7544036235530951, 0.8240670896747571, 0.7970660146699265, 0.8115015974440896, 0.7418955704033655, 0.908823028436583, 0.8895786656708986, 0.8987256752831833, 0.850951229795543, 0.6454488325951868, 0.5990593105422533, 0.6199431558856479, 0.5361499876795172]
58	58	[0.8232926338387226, 0.7995169082125604, 0.8180354267310789, 0.7785102175346078, 0.8357466063348417, 0.7990275526742301, 0.8194888178913738, 0.7343226424126377, 0.8121537243865975, 0.7977346278317152, 0.8194888178913738, 0.7720181177654756, 0.8237812764818697, 0.7983805668016194, 0.8194888178913738, 0.7526987242394505, 0.909505062998027, 0.8920032569911212, 0.9001026928343222, 0.852151111711303, 0.6469220068365237, 0.599022115869326, 0.6360472594498153, 0.5529364836530876]
59	59	[0.823337358558075, 0.8043478260869565, 0.8019323671497585, 0.7818061964403428, 0.8321546862411602, 0.8283712784588442, 0.8220338983050848, 0.7520283975659229, 0.8175182481751825, 0.7653721682847896, 0.7747603833865815, 0.7463512833417212, 0.8247715375743058, 0.7956265769554247, 0.7976973684210527, 0.7491790856276838, 0.9096597476185995, 0.8885932702680275, 0.8970841458860629, 0.8552924351498469, 0.646782825137452, 0.6102951885372925, 0.6050405870879789, 0.5561185229575426]
60	60	[0.8259313922805135, 0.788244766505636, 0.8107890499194848, 0.7719182597231378, 0.8383244368044874, 0.7701674277016742, 0.7922272047832586, 0.7058568329718005, 0.8148799577873538, 0.8187702265372169, 0.8466453674121406, 0.8188223452440866, 0.8264359614698538, 0.7937254901960785, 0.8185328185328186, 0.7581547064305685, 0.9114877625552736, 0.890320305368849, 0.8958938425791461, 0.8552355128930875, 0.6521940505418248, 0.5777479345799168, 0.6228392417577839, 0.5499641444817657]
61	61	[0.8236504315935418, 0.7954911433172303, 0.8099838969404187, 0.7818061964403428, 0.8301920341394026, 0.8170731707317073, 0.8217821782178217, 0.7424390243902439, 0.8212118547181426, 0.7588996763754046, 0.7955271565495208, 0.7659788626069451, 0.8256775277421637, 0.7869127516778524, 0.8084415584415584, 0.7540252662868465, 0.91073262756531, 0.8891041199900425, 0.8967962947595536, 0.8559320254038143, 0.6473030282745668, 0.5923224385152437, 0.6203633780332951, 0.5582792086007832]
62	62	[0.8240082293483608, 0.7898550724637681, 0.8156199677938808, 0.7662052296198638, 0.8322015725518227, 0.7741935483870968, 0.793205317577548, 0.6990081931867184, 0.8191012224078797, 0.8155339805825242, 0.8578274760383386, 0.8158027176648214, 0.8255994326995524, 0.7943262411347518, 0.8242517267843438, 0.7529029261495587, 0.9108479507245087, 0.8892078458219235, 0.8978439691299116, 0.8523746787818166, 0.6480928002243803, 0.5806282140900157, 0.6331137784693789, 0.5392838505943557]
63	63	[0.8254394203676372, 0.7954911433172303, 0.8123993558776168, 0.7804878048780488, 0.8332738307747233, 0.8095238095238095, 0.8205546492659054, 0.7435897435897436, 0.8210359686922873, 0.7702265372168284, 0.8035143769968051, 0.758933064921993, 0.827109634551495, 0.7893864013266998, 0.8119451170298628, 0.7511830635118307, 0.9114215771943887, 0.8922055223632893, 0.8989409153147172, 0.8554604539491092, 0.650938370858653, 0.5915683108822739, 0.6249745532134096, 0.5549293883806048]
64	64	[0.8274520327384945, 0.7995169082125604, 0.8148148148148148, 0.7776312898264118, 0.8364532019704434, 0.8049586776859504, 0.8162939297124601, 0.7369956246961594, 0.8212997977310703, 0.7880258899676376, 0.8162939297124601, 0.7629592350276799, 0.8288072417465389, 0.7964022894521667, 0.8162939297124601, 0.7497527200791295, 0.9109136398652624, 0.893045701601527, 0.9010414505622173, 0.8544136732756678, 0.6550229398395311, 0.5991152253496129, 0.6296056180241484, 0.5500482725880458]
65	65	[0.82530524620958, 0.7995169082125604, 0.8115942028985508, 0.7785102175346078, 0.8330507718390292, 0.800978792822186, 0.8161290322580645, 0.737275811924382, 0.8210359686922873, 0.7944983818770227, 0.8083067092651757, 0.7654755913437342, 0.8269997342545841, 0.7977254264825345, 0.8121990369181381, 0.7511111111111112, 0.9117945146354045, 0.8910152684424528, 0.9002323555039209, 0.8529407608111068, 0.6506657912220811, 0.5990282804983059, 0.6232223804193701, 0.552028130515729]
66	66	[0.8276309316159041, 0.8019323671497585, 0.8123993558776168, 0.7822456602944408, 0.8349523215399697, 0.8120805369127517, 0.8205546492659054, 0.7465346534653465, 0.8239380881188989, 0.7831715210355987, 0.8035143769968051, 0.758933064921993, 0.8294086402266287, 0.7973640856672158, 0.8119451170298628, 0.7526828050910905, 0.9132063889654473, 0.8959318728736205, 0.902143583253807, 0.857044070388885, 0.6552989367072951, 0.6041670759433834, 0.6249745532134096, 0.5582623722388175]
67	67	[0.8289726731964757, 0.7987117552334944, 0.822061191626409, 0.7851021753460777, 0.8390081753660947, 0.7939297124600639, 0.8159126365054602, 0.7360786148806738, 0.8212997977310703, 0.8042071197411004, 0.8354632587859425, 0.7916456970306995, 0.830059550262199, 0.7990353697749197, 0.8255722178374113, 0.7628516003879728, 0.9157856171523385, 0.8956181022321799, 0.903300174266628, 0.86007841924145, 0.6581224127907662, 0.5974887456423383, 0.644218134830896, 0.5681168790018211]
68	68	[0.8289279484771233, 0.7971014492753623, 0.8164251207729468, 0.7848824434190288, 0.8350799289520426, 0.8133561643835616, 0.8305647840531561, 0.7477876106194691, 0.8269281505584382, 0.7686084142394822, 0.7987220447284346, 0.7654755913437342, 0.8309840484291459, 0.7903494176372712, 0.8143322475570033, 0.7565282268092515, 0.9143709815973723, 0.8945575056011948, 0.9010829426164889, 0.8587880505658072, 0.6578461251046603, 0.594979003463581, 0.6334136464335139, 0.5640204016960623]
69	69	[0.8332662462543048, 0.8051529790660226, 0.8252818035426731, 0.7789496813887058, 0.8420911288156835, 0.8071895424836601, 0.8220472440944881, 0.7327954437588989, 0.8272799226101486, 0.7993527508090615, 0.8338658146964856, 0.7770508303975843, 0.8346198207789903, 0.8032520325203252, 0.8279143536875494, 0.7542745481191987, 0.916185814686368, 0.898636523939922, 0.9031964441309489, 0.8568163813618472, 0.6666435202667156, 0.6103071635225225, 0.6505685183607753, 0.5544956854892058]
70	70	[0.832371751867257, 0.8123993558776168, 0.8293075684380032, 0.7738958470665788, 0.8411959538089696, 0.7966101694915254, 0.8155487804878049, 0.7130782918149466, 0.8264004924808724, 0.8365695792880259, 0.854632587859425, 0.8067438349270256, 0.8337325880578477, 0.8161010260457773, 0.8346333853354133, 0.7570247933884298, 0.9173279413520308, 0.9028011160899511, 0.9046823783245509, 0.857821157335473, 0.6648542684532683, 0.6256601247555754, 0.6592305467800379, 0.5507437599277977]
71	71	[0.831790330515676, 0.8059581320450886, 0.8276972624798712, 0.7789496813887058, 0.8424842484248425, 0.8045234248788369, 0.8259493670886076, 0.7312588401697313, 0.8231466010025503, 0.8058252427184466, 0.8338658146964856, 0.7805737292400604, 0.832703171567101, 0.80517380759903, 0.8298887122416534, 0.755111976630964, 0.9175301110377382, 0.9023447224296739, 0.908372577901332, 0.8584361139921186, 0.6637973699766258, 0.6119110193848285, 0.6553759698889229, 0.5550405936062897]
72	72	[0.837693993470191, 0.8123993558776168, 0.8325281803542673, 0.7776312898264118, 0.8479237821319432, 0.8246205733558178, 0.8338658146964856, 0.7376889322281813, 0.8296543839591944, 0.7912621359223301, 0.8338658146964856, 0.7614494212380473, 0.8386896030581855, 0.8075970272502065, 0.8338658146964856, 0.7493808816245666, 0.9195800564263117, 0.9019194465189612, 0.9075738558566036, 0.8594526669843845, 0.6755768178567911, 0.625224037841975, 0.6650346458653168, 0.5498521440234759]
73	73	[0.8415850440538486, 0.8051529790660226, 0.8341384863123994, 0.7765326301911668, 0.8509817986192056, 0.7822822822822822, 0.8052325581395349, 0.7116055846422339, 0.834667135696069, 0.843042071197411, 0.8849840255591054, 0.8208354302969301, 0.8427455158941574, 0.8115264797507789, 0.8432267884322678, 0.7623276466464127, 0.9222669163603682, 0.9030448717948719, 0.9096562383303597, 0.8595757368291712, 0.6833128685408707, 0.6122727877722463, 0.6713487310516506, 0.5585062093757207]
74	74	[0.8399749541571626, 0.822061191626409, 0.822061191626409, 0.7822456602944408, 0.8484929791610768, 0.8393162393162393, 0.8292682926829268, 0.7535641547861507, 0.8343153636443584, 0.7944983818770227, 0.8146964856230032, 0.7448414695520886, 0.8413444483859525, 0.8162926018287615, 0.8219178082191781, 0.7491774234371045, 0.9217814970205821, 0.9013696996099908, 0.9064042985768226, 0.8590365456591087, 0.6800473938707369, 0.644934450885763, 0.644251129119331, 0.5568285749918547]
75	75	[0.8420770159667248, 0.8091787439613527, 0.8252818035426731, 0.7837837837837838, 0.8505007153075823, 0.8256410256410256, 0.8314424635332253, 0.7539240506329113, 0.836513938967549, 0.7815533980582524, 0.8194888178913738, 0.7493709109209864, 0.8434493460430059, 0.8029925187032417, 0.8254223652453742, 0.7516405855628471, 0.9232458066117459, 0.9034960791635549, 0.9099674287373968, 0.8607638417262912, 0.6842475863628917, 0.6191258517202605, 0.6506500562524132, 0.5602120641753736]
76	76	[0.8441343530569345, 0.8132045088566827, 0.821256038647343, 0.7831245880026367, 0.8543951105518605, 0.8205980066445183, 0.815625, 0.7448579823702253, 0.8359862808899833, 0.7993527508090615, 0.8338658146964856, 0.7654755913437342, 0.8450904565053119, 0.8098360655737705, 0.8246445497630333, 0.7550260610573342, 0.9246867578407661, 0.902526242635466, 0.90772685780673, 0.8616166941594624, 0.6884595747076659, 0.6265618518738088, 0.6425873879910483, 0.5606998260888428]
77	77	[0.8417639429312581, 0.8180354267310789, 0.8309178743961353, 0.7853219072731268, 0.8510352245227212, 0.8161290322580645, 0.8229813664596274, 0.7420901246404602, 0.8350189077477794, 0.8187702265372169, 0.8466453674121406, 0.7790639154504277, 0.8429509943181818, 0.8174474959612278, 0.8346456692913387, 0.7601276700220967, 0.9246528027777572, 0.9051116089951041, 0.9117982656321314, 0.8632809831769214, 0.6836640538921274, 0.636071321176434, 0.6620131993296433, 0.5666101159339414]
78	78	[0.8434634822666488, 0.8132045088566827, 0.8325281803542673, 0.7756537024829708, 0.8539436999730191, 0.7951070336391437, 0.8138138138138138, 0.715625, 0.8350189077477794, 0.8414239482200647, 0.865814696485623, 0.8067438349270256, 0.8443752779012894, 0.8176100628930818, 0.8390092879256966, 0.7584575348947243, 0.925638744157128, 0.9048704464359804, 0.9120264719306252, 0.8565333403472022, 0.6871305418811757, 0.6275597457257751, 0.6662459859180576, 0.553865892273572]
79	79	[0.8418533923699629, 0.8156199677938808, 0.8357487922705314, 0.7862008349813228, 0.8501206542139601, 0.8082408874801902, 0.8226299694189603, 0.7353760445682451, 0.836513938967549, 0.8252427184466019, 0.8594249201277955, 0.7971816809260192, 0.8432624113475178, 0.8166533226581265, 0.8406250000000001, 0.7650326008210576, 0.9245528104195471, 0.9067349182640445, 0.9131000788349031, 0.8655276457661225, 0.6837928027175573, 0.6314069649612774, 0.6720410273189189, 0.5710482821562625]
80	80	[0.843955454179525, 0.8140096618357487, 0.8317230273752013, 0.7804878048780488, 0.8545340050377834, 0.7945205479452054, 0.8125937031484258, 0.7176211453744493, 0.83537067979949, 0.8446601941747572, 0.865814696485623, 0.8198288877705083, 0.8448436874638681, 0.8188235294117647, 0.8383604021655066, 0.7653276955602537, 0.9265326367021631, 0.9056976599452329, 0.9141529397120451, 0.862550709879427, 0.6881202660446628, 0.6293651329109218, 0.6646972262328418, 0.56523212234366]
81	81	[0.8454313699181538, 0.8252818035426731, 0.8373590982286635, 0.7807075368050977, 0.8548372635165427, 0.8415672913117547, 0.8452768729641694, 0.7547655847501288, 0.8384486852519567, 0.7993527508090615, 0.829073482428115, 0.7372924006039255, 0.8465636654235482, 0.8199170124481329, 0.8370967741935483, 0.7459266802443992, 0.9272563737635034, 0.9053761098664012, 0.9165646653665824, 0.8573583205029258, 0.691006670730024, 0.6512835793805922, 0.6748737049564124, 0.5532030793187414]
82	82	[0.8453866451988014, 0.8148148148148148, 0.8285024154589372, 0.7831245880026367, 0.8553978803664452, 0.8012422360248447, 0.8143074581430746, 0.725022502250225, 0.8375692551226805, 0.8349514563106796, 0.854632587859425, 0.8107700050327127, 0.8463896911797378, 0.8177496038034865, 0.8339828526890102, 0.7655024946543123, 0.9281662453971181, 0.9062422205626088, 0.9138962076262396, 0.8650521486385373, 0.690950106120197, 0.6302483192278804, 0.6576653751531291, 0.568007753352546]
83	83	[0.8462364148664967, 0.8180354267310789, 0.8276972624798712, 0.7857613711272248, 0.8557080082503812, 0.8161290322580645, 0.8198757763975155, 0.7368913857677902, 0.8391522293553777, 0.8187702265372169, 0.8434504792332268, 0.7921489682939105, 0.8473492585027972, 0.8174474959612278, 0.831496062992126, 0.7635217074945428, 0.928068686118261, 0.9067556634304208, 0.9133101323596531, 0.8630890177730913, 0.6926203711400106, 0.636071321176434, 0.6555673441612696, 0.5694075326313661]
84	84	[0.8444474260924013, 0.8196457326892109, 0.8341384863123994, 0.7848824434190288, 0.8522088353413655, 0.817741935483871, 0.8271028037383178, 0.7413793103448276, 0.8397678304458711, 0.8203883495145631, 0.8482428115015974, 0.7790639154504277, 0.8459425939050319, 0.8190630048465266, 0.8375394321766563, 0.7597546012269938, 0.9283028299882281, 0.9070253505933117, 0.9148245923405668, 0.8624766128038176, 0.6889586575627819, 0.6392919748500194, 0.6684086410145362, 0.5657922011773904]
85	85	[0.8474887070083635, 0.8236714975845411, 0.8365539452495975, 0.7769720940452648, 0.8560057239960648, 0.8171701112877583, 0.8258859784283513, 0.7283834586466166, 0.8417025767302788, 0.8317152103559871, 0.8562300319488818, 0.7800704579768495, 0.8487938985455835, 0.8243785084202084, 0.8407843137254902, 0.7533414337788578, 0.930048780519819, 0.9084230561779104, 0.9172155719679682, 0.8595764238219252, 0.6950771048947397, 0.6474665120217936, 0.6734515703589928, 0.5513250689762442]
86	86	[0.846728386779373, 0.821256038647343, 0.8470209339774557, 0.7776312898264118, 0.8559777737945868, 0.8311036789297659, 0.8538961038961039, 0.7478393492628368, 0.8399437164717263, 0.8042071197411004, 0.8402555910543131, 0.7403120281831908, 0.8478849482888721, 0.8174342105263157, 0.8470209339774558, 0.7440566514921598, 0.9285915380637496, 0.9092891668741183, 0.9177290361395792, 0.8592008350691349, 0.6935927641491872, 0.642781666485253, 0.694151694950417, 0.5475062417437987]
87	87	[0.8464153137439062, 0.8156199677938808, 0.8325281803542673, 0.7782904856075588, 0.855951206386223, 0.789865871833085, 0.8046647230320699, 0.7047738693467337, 0.8392401723683054, 0.8576051779935275, 0.8817891373801917, 0.8470055359838953, 0.8475133214920071, 0.8223429014740109, 0.8414634146341463, 0.7693714285714287, 0.9298758077863469, 0.909875217824247, 0.9161134392763784, 0.8666209456631913, 0.6929816146208223, 0.633693635711506, 0.6679039208231665, 0.5681229924312567]
88	88	[0.8493671452211637, 0.820450885668277, 0.8381642512077294, 0.7919138650845968, 0.8605279754932876, 0.8180354267310789, 0.8234398782343988, 0.7383134738771769, 0.8399437164717263, 0.8220064724919094, 0.8642172523961661, 0.8107700050327127, 0.8501112594570537, 0.8200161420500405, 0.843335931410756, 0.7728472055648837, 0.9317069200970659, 0.9099504190523607, 0.9169614331355544, 0.8683643369891817, 0.698978308847969, 0.6409092500757249, 0.6770222260925144, 0.5838185304474263]
89	89	[0.8474439822890112, 0.8260869565217391, 0.8349436392914654, 0.7826851241485387, 0.8567586948727143, 0.8273615635179153, 0.8304552590266876, 0.7303785780240074, 0.8405593175622197, 0.8220064724919094, 0.8450479233226837, 0.7961751383995974, 0.8485817019576507, 0.8246753246753247, 0.8376880443388757, 0.7618588971827596, 0.9304918890898703, 0.9113636835117417, 0.9173867266918384, 0.8619088623635534, 0.69502748299749, 0.6521685018574399, 0.669923934187799, 0.5644730356064654]
90	90	[0.8515139317500783, 0.8244766505636071, 0.8309178743961353, 0.7800483410239508, 0.8594517367622109, 0.8125, 0.8141993957703928, 0.7208781362007168, 0.8464514994283704, 0.8414239482200647, 0.8610223642172524, 0.8097634625062909, 0.8529020824102791, 0.8267090620031796, 0.8369565217391304, 0.7627399857786206, 0.9319507362578157, 0.9105598083146627, 0.9152706319239866, 0.8631809766603045, 0.703102214860532, 0.6494127114224213, 0.6627716832049226, 0.5623126578023891]
91	91	[0.8473545328503064, 0.8309178743961353, 0.8381642512077294, 0.7837837837837838, 0.856477333811145, 0.8355263157894737, 0.8367670364500792, 0.7419199228171732, 0.840735203588075, 0.8220064724919094, 0.8434504792332268, 0.774031202818319, 0.8485332623263658, 0.8287112561174551, 0.8400954653937946, 0.7576354679802956, 0.9314208571949854, 0.9124657704754793, 0.9180998713746317, 0.8631373035495149, 0.6948386788952977, 0.6618873861204851, 0.6763084591938817, 0.5630443387381265]
92	92	[0.8513797575920211, 0.8236714975845411, 0.8413848631239935, 0.7875192265436168, 0.8603797241626365, 0.8265139116202946, 0.8399366085578447, 0.748780487804878, 0.8448685251956732, 0.8171521035598706, 0.8466453674121406, 0.7725213890286865, 0.8525535785597018, 0.821806346623271, 0.843277645186953, 0.7604656923458013, 0.9334066701333777, 0.9105468425856775, 0.9199644205634621, 0.8628668246880856, 0.7028838410820621, 0.6473566936027567, 0.6827507271412592, 0.5698552072502103]
93	93	[0.8508430609597925, 0.8236714975845411, 0.8341384863123994, 0.7844429795649308, 0.8580466939939405, 0.8151658767772512, 0.8220858895705522, 0.7292616226071102, 0.8468032714800809, 0.8349514563106796, 0.8562300319488818, 0.8052340211373931, 0.8523879077590405, 0.8249400479616307, 0.838810641627543, 0.765367137048553, 0.9332411407018735, 0.9114051738444942, 0.9151539355213476, 0.8659456317860162, 0.7017290311147355, 0.6475648142558912, 0.6687304364690376, 0.5693014593961266]
94	94	[0.8508430609597925, 0.8325281803542673, 0.8381642512077294, 0.7901560096682048, 0.8602941176470589, 0.8382838283828383, 0.8378378378378378, 0.7431668237511782, 0.8437252660276141, 0.8220064724919094, 0.84185303514377, 0.793658782083543, 0.851929139102251, 0.8300653594771242, 0.8398406374501992, 0.767583353614018, 0.9326544244251458, 0.9120015973778111, 0.9189245259532799, 0.8670221494315232, 0.7018333555635314, 0.665141495891056, 0.6763028200034564, 0.5777268890397598]
95	95	[0.8527662238919451, 0.8301127214170693, 0.8389694041867954, 0.7886178861788617, 0.8570670909573057, 0.8408710217755444, 0.8457792207792207, 0.7543424317617866, 0.8526954533462316, 0.8122977346278317, 0.8322683706070287, 0.7649723200805234, 0.8548756833010052, 0.8263374485596708, 0.8389694041867953, 0.7596201899050475, 0.9328802606096906, 0.9129688407601029, 0.9182450935645824, 0.8660960831991408, 0.7054816996556473, 0.6605399239506899, 0.6780475913862495, 0.5710537343755999]
96	96	[0.8503063643275638, 0.8172302737520128, 0.8268921095008052, 0.7848824434190288, 0.8611811307166006, 0.8040435458786936, 0.8099547511312217, 0.7228116710875332, 0.8412628616656407, 0.8365695792880259, 0.8578274760383386, 0.8228485153497735, 0.8511054762222519, 0.8199841395717684, 0.8332040341349884, 0.7695928453753824, 0.9336523791338218, 0.9114103601360884, 0.9147545744989835, 0.8680385061401449, 0.7008394432053768, 0.6350377249078328, 0.6547600648880731, 0.5736519821116255]
97	97	[0.8528556733306498, 0.8293075684380032, 0.8309178743961353, 0.7855416392001758, 0.8604692657685789, 0.8222222222222222, 0.8190184049079755, 0.7288365776369398, 0.8482103596869228, 0.8381877022653722, 0.853035143769968, 0.8102667337695018, 0.8542958370239149, 0.8301282051282051, 0.835680751173709, 0.7673975214489991, 0.9338745376869105, 0.9115866940502863, 0.9180557860669682, 0.8685308836611139, 0.7057721548408414, 0.6587620232239434, 0.6622809629320401, 0.5722383642456577]
98	98	[0.8536607182789928, 0.8236714975845411, 0.8357487922705314, 0.7848824434190288, 0.8642619411711793, 0.8233387358184765, 0.8338607594936709, 0.7393162393162394, 0.8449564682086008, 0.8220064724919094, 0.84185303514377, 0.7835933568193256, 0.8545001778726431, 0.8226720647773279, 0.8378378378378379, 0.7608111409723919, 0.934187536538209, 0.9129843996348851, 0.92081500767603, 0.8678155279205633, 0.7075320666413052, 0.6473328605387872, 0.6714820784044683, 0.566452937803476]
99	99	[0.8545104879466882, 0.8260869565217391, 0.8357487922705314, 0.7763128982641178, 0.8634491404011462, 0.8441780821917808, 0.8447712418300654, 0.7483341875961046, 0.8480344736610677, 0.7977346278317152, 0.8258785942492013, 0.7347760442878711, 0.8556723900794179, 0.8202995008319468, 0.8352180936995153, 0.7414931437277806, 0.9359840374947772, 0.910943593892623, 0.9186937264013941, 0.8564713147156989, 0.7091430184225627, 0.6530538670295911, 0.6717065901503069, 0.5444588496525752]
100	100	[0.8562100272820788, 0.8293075684380032, 0.8333333333333334, 0.7881784223247638, 0.863458110516934, 0.8253205128205128, 0.8268330733229329, 0.7382394038192828, 0.8519919092428107, 0.8333333333333334, 0.8466453674121406, 0.79768495218923, 0.8576866893895799, 0.8293075684380031, 0.8366219415943171, 0.7668118045476536, 0.9355989786765246, 0.913860882914281, 0.9187429982158416, 0.8636392008272179, 0.7124672082451714, 0.6586538461538461, 0.6667748503533277, 0.5747449831623629]
