Epoch	ACC_Train	ACC_Val	ACC_Test_Seen	ACC_Test_Unseen	P_Train	P_Val	P_Test_Seen	P_Test_Unseen	R_Train	R_Val	R_Test_Seen	R_Test_Unseen	F1_Train	F1_Val	F1_Test_Seen	F1_Test_Unseen	AUC_Train	AUC_Val	AUC_Test_Seen	AUC_Test_Unseen	MCC_Train	MCC_Val	MCC_Test_Seen	MCC_Test_Unseen
11	11	[0.7816091954022989, 0.78341384863124, 0.8067632850241546, 0.7745550428477258, 0.7817439638700712, 0.7639939485627837, 0.7978395061728395, 0.739412057797708, 0.7915750593615337, 0.8171521035598706, 0.8258785942492013, 0.7468545546049321, 0.7866287961546864, 0.7896794370602034, 0.8116169544740973, 0.743114672008012, 0.8652653455515322, 0.8682759729483032, 0.8821314468279324, 0.8526487888906598, 0.5630405224157687, 0.568325684477085, 0.6137767834466621, 0.5422838403550747]
12	12	[0.784292678563442, 0.7705314009661836, 0.8019323671497585, 0.7712590639419907, 0.7862388529463192, 0.7283950617283951, 0.7638888888888888, 0.7087378640776699, 0.7908715152581127, 0.8592233009708737, 0.8785942492012779, 0.8082536487166583, 0.7885483800254285, 0.7884187082405345, 0.8172362555720654, 0.7552316012226664, 0.8651215417578684, 0.8689087005227782, 0.8863325173229326, 0.851255273160096, 0.5684246304072897, 0.5502952267191912, 0.610407308659343, 0.5464029075260826]
13	13	[0.7898832684824902, 0.7874396135265701, 0.8123993558776168, 0.7754339705559218, 0.7927011141328186, 0.7845659163987139, 0.8174474959612278, 0.7761877504293074, 0.7946530648140006, 0.7896440129449838, 0.8083067092651757, 0.6824358329139406, 0.7936758893280632, 0.7870967741935483, 0.8128514056224899, 0.726298875200857, 0.8707724125745766, 0.8755212223052029, 0.891682399070578, 0.8605175057530737, 0.5796269738028683, 0.5748944600917086, 0.6248481369649689, 0.5404418469308836]
14	14	[0.7964130775079387, 0.7713365539452496, 0.8099838969404187, 0.7765326301911668, 0.798947829899167, 0.7226666666666667, 0.7708333333333334, 0.709412780656304, 0.8013367337964998, 0.8770226537216829, 0.8865814696485623, 0.8268746854554605, 0.8001404987706358, 0.7923976608187134, 0.8246656760772659, 0.7636532651638391, 0.8784097926385711, 0.8750103725831881, 0.8924370358076427, 0.8611179374200634, 0.5926881634370301, 0.5558071785265407, 0.6267195101688297, 0.5599283205752951]
15	15	[0.796100004472472, 0.7930756843800322, 0.8123993558776168, 0.7818061964403428, 0.7978314095837705, 0.8150087260034904, 0.8453427065026362, 0.8026796589524969, 0.8023920499516314, 0.7556634304207119, 0.768370607028754, 0.6633115249119276, 0.8001052308501775, 0.7842149454240134, 0.8050209205020921, 0.7263709010746762, 0.8793650404017628, 0.8780702846236828, 0.8982614829260198, 0.8661989358285956, 0.5920496886810261, 0.5875425565661181, 0.6276976745247639, 0.554536961951991]
16	16	[0.8040610045171966, 0.8019323671497585, 0.8172302737520128, 0.7919138650845968, 0.8066865566865566, 0.7961783439490446, 0.8233387358184765, 0.7777777777777778, 0.8084601178436374, 0.8090614886731392, 0.8115015974440895, 0.7327629592350277, 0.807572363508587, 0.8025682182985555, 0.8173773129525342, 0.7545996372117129, 0.8873547167500258, 0.8817525516554642, 0.898124040496245, 0.8721378900450433, 0.6079934902808783, 0.603964607722918, 0.6345461406140516, 0.5750251645121007]
17	17	[0.8056710944138825, 0.7971014492753623, 0.8252818035426731, 0.7848824434190288, 0.8076182136602452, 0.7951612903225806, 0.8282504012841091, 0.7766190998902305, 0.8110984082314661, 0.7977346278317152, 0.8242811501597445, 0.712128837443382, 0.8093545697863193, 0.7964458804523425, 0.8262610088070458, 0.7429771593594119, 0.8891426379004549, 0.8791256949630737, 0.8979814115596864, 0.8663243610771104, 0.6112047903484115, 0.5942028234198227, 0.6505621374386805, 0.560164070584973]
18	18	[0.806655038239635, 0.785829307568438, 0.8156199677938808, 0.7789496813887058, 0.8113624315250044, 0.8131672597864769, 0.838160136286201, 0.7996334758704948, 0.8075806877143611, 0.7394822006472492, 0.7859424920127795, 0.6587820835430297, 0.8094671426682534, 0.7745762711864408, 0.8112118713932399, 0.7224061810154526, 0.8898544616768712, 0.8769863496805246, 0.8989798141155969, 0.8692711674244523, 0.6132348923982238, 0.5738018949610129, 0.632650165920823, 0.5486133248154125]
19	19	[0.8089807236459591, 0.7914653784219001, 0.8148148148148148, 0.7598330037354427, 0.8132721496646664, 0.8317929759704251, 0.851063829787234, 0.7883870967741935, 0.8104828071409726, 0.7281553398058253, 0.7667731629392971, 0.6149974836436839, 0.8118750825882042, 0.7765314926660914, 0.8067226890756302, 0.6909810573932712, 0.8933009866104763, 0.8806374989627417, 0.9020476328783038, 0.8527711717426927, 0.6178759188403379, 0.5872081757185603, 0.6330614836403871, 0.509744546725017]
20	20	[0.8113064090522832, 0.8164251207729468, 0.8317230273752013, 0.7985058228960668, 0.8148996125396266, 0.8165584415584416, 0.8314785373608903, 0.7757731958762887, 0.8138246416322223, 0.813915857605178, 0.8354632587859425, 0.7574232511323603, 0.814361772341268, 0.8152350081037277, 0.8334661354581673, 0.7664884135472372, 0.8948904917403838, 0.8877116006970376, 0.9074804987344923, 0.8756940589651769, 0.6225112910714024, 0.6328392425069874, 0.6634188856151706, 0.5894655744073729]
21	21	[0.8166286506552172, 0.8019323671497585, 0.8301127214170693, 0.7952098439903318, 0.8207888467307862, 0.7672413793103449, 0.8092399403874814, 0.7385798281320669, 0.8180459062527482, 0.8640776699029126, 0.8674121405750799, 0.8218419728233518, 0.8194150810429881, 0.8127853881278538, 0.8373168851195065, 0.777989518818485, 0.9007068039495408, 0.8878542237158742, 0.9071096634994399, 0.8728356783994561, 0.6331746836109774, 0.6089123744583808, 0.661746997399313, 0.591837818110021]
22	22	[0.8163155776197505, 0.785829307568438, 0.8091787439613527, 0.7609316633706877, 0.82, 0.8397683397683398, 0.8649155722326454, 0.8128044537230341, 0.8184856213173863, 0.7038834951456311, 0.7364217252396166, 0.587820835430297, 0.819242110822587, 0.7658450704225351, 0.7955133735979292, 0.6822429906542057, 0.9019384943471083, 0.8799814330760933, 0.9033520393344674, 0.8669789670298437, 0.6325362733409918, 0.5788820770992327, 0.6258340329698158, 0.5152683081765581]
23	23	[0.8200724540453509, 0.8067632850241546, 0.8293075684380032, 0.7923533289386948, 0.8264617025057758, 0.8315789473684211, 0.8461538461538461, 0.7894444444444444, 0.8179579632398206, 0.7669902912621359, 0.8083067092651757, 0.7151484650226472, 0.8221878453038673, 0.797979797979798, 0.8267973856209151, 0.7504621072088724, 0.9050404504244557, 0.8910023027134678, 0.9097236629185512, 0.873420799942214, 0.6401388912058563, 0.6152151875004542, 0.6593871101869726, 0.5754586193956919]
24	24	[0.8287043248803614, 0.8043478260869565, 0.8325281803542673, 0.7969676994067239, 0.833702097530755, 0.8161888701517707, 0.8448844884488449, 0.7758173326414115, 0.8284231817782077, 0.7831715210355987, 0.8178913738019169, 0.7523905385002516, 0.8310542567269519, 0.7993393889347646, 0.8311688311688311, 0.7639243740419008, 0.9085219708826351, 0.893509874699195, 0.9129833824322642, 0.8774736646234848, 0.6573595474708063, 0.6091043965713879, 0.6654665659294439, 0.5861064114688664]
25	25	[0.8277203810546089, 0.8019323671497585, 0.8317230273752013, 0.7932322566468908, 0.8349817339392319, 0.8174061433447098, 0.851602023608769, 0.7839305103148752, 0.8241139741447542, 0.7750809061488673, 0.8067092651757188, 0.7267237040764972, 0.8295122598920067, 0.7956810631229236, 0.8285479901558656, 0.7542439279185166, 0.9085842985321777, 0.8885751182474484, 0.9123610016181901, 0.8687707422740795, 0.6554752439349659, 0.6045604695327143, 0.6645064115485754, 0.5774614003367624]
26	26	[0.8295093698287044, 0.7979066022544283, 0.8293075684380032, 0.7890573500329597, 0.8370641220012486, 0.8191304347826087, 0.8404605263157895, 0.7922595332953899, 0.8254331193386686, 0.7621359223300971, 0.8162939297124601, 0.7005535983895319, 0.8312079348211123, 0.7896060352053645, 0.8282009724473257, 0.7435897435897436, 0.9113232295658069, 0.8879735084225375, 0.9115908053607734, 0.8708916851892998, 0.6590670680248297, 0.5971027023000937, 0.6589494439807029, 0.5686526454354142]
27	27	[0.8293751956706472, 0.8244766505636071, 0.8309178743961353, 0.7949901120632828, 0.8364203027604631, 0.8278688524590164, 0.8291139240506329, 0.7661616161616162, 0.8260487204291619, 0.8171521035598706, 0.8370607028753994, 0.7634625062908907, 0.8312021591964958, 0.8224755700325734, 0.8330683624801272, 0.7648096798588354, 0.9115735286024647, 0.9007265994523275, 0.9164894610182149, 0.876576844654058, 0.6587763908134071, 0.6489771216028964, 0.661818413295141, 0.5831192798039909]
28	28	[0.8368442238024957, 0.8051529790660226, 0.8325281803542673, 0.7969676994067239, 0.8457337272808667, 0.7974683544303798, 0.8338658146964856, 0.758135016998543, 0.8307097001143259, 0.8155339805825242, 0.8338658146964856, 0.7856064418721691, 0.8381543921916593, 0.8064, 0.8338658146964856, 0.7716262975778546, 0.9165357779356647, 0.8952498755290017, 0.9126306999709556, 0.8749814511956422, 0.6738036948650957, 0.6104944355526875, 0.6650346458653168, 0.5892796043631358]
29	29	[0.8369336732412004, 0.8317230273752013, 0.8309178743961353, 0.8050977807075368, 0.844958471019023, 0.8293075684380032, 0.8260188087774295, 0.7606635071090048, 0.8320288453082403, 0.8333333333333334, 0.84185303514377, 0.8077503774534474, 0.8384438142502659, 0.831315577078289, 0.8338607594936709, 0.7835001220405173, 0.9171696311230803, 0.9033664218737033, 0.9168914152939712, 0.8765711524283819, 0.6739402397627043, 0.6634537965608006, 0.6618848381740968, 0.6074723590932467]
30	30	[0.8380070665056577, 0.822866344605475, 0.8405797101449275, 0.7927927927927928, 0.8459066154807606, 0.8080495356037152, 0.8396825396825397, 0.7504798464491362, 0.833260047489227, 0.8446601941747572, 0.8450479233226837, 0.7871162556618017, 0.8395357079567606, 0.8259493670886076, 0.8423566878980892, 0.7683615819209039, 0.9189752481236716, 0.9042091942577379, 0.917324488610431, 0.8698750340552123, 0.6760816360606469, 0.6464587712594202, 0.6811363442131577, 0.5816563194910059]
31	31	[0.8385884878572387, 0.8252818035426731, 0.8293075684380032, 0.7989452867501649, 0.8470135908440629, 0.8249594813614263, 0.8254716981132075, 0.7607003891050583, 0.8330841614633717, 0.8236245954692557, 0.8386581469648562, 0.7871162556618017, 0.8399911327865218, 0.8242914979757087, 0.832012678288431, 0.7736829087311403, 0.9206869914804126, 0.9040639780931043, 0.9148401518609187, 0.8793702553336153, 0.6772695057421074, 0.6505535768500846, 0.6586341644503516, 0.5931914596135561]
32	32	[0.8426137125989535, 0.8140096618357487, 0.8341384863123994, 0.8033399252911448, 0.8522972002871501, 0.8219633943427621, 0.8523489932885906, 0.7846715328467153, 0.8352827367865623, 0.7993527508090615, 0.8115015974440895, 0.7574232511323603, 0.8437041972018655, 0.8105004101722725, 0.8314238952536824, 0.7708066581306018, 0.922012615548459, 0.9031900879595055, 0.91955468652753, 0.8784472314977149, 0.6853858354678857, 0.6281969433260868, 0.6691652517673502, 0.5989728151726013]
33	33	[0.8412719710183819, 0.8123993558776168, 0.8268921095008052, 0.7901560096682048, 0.8495709688952449, 0.8089887640449438, 0.8236220472440945, 0.7445497630331753, 0.8358983378770557, 0.8155339805825242, 0.8354632587859425, 0.7906391545042778, 0.8426791967729066, 0.8122481869460113, 0.8295003965107058, 0.7669026116670734, 0.9235719993160485, 0.9030189403369016, 0.9163131197875607, 0.8656334426502376, 0.6826312722537935, 0.6248248017360047, 0.6537900534417679, 0.5772657002103436]
34	34	[0.8434634822666488, 0.8236714975845411, 0.8429951690821256, 0.7890573500329597, 0.852359208523592, 0.7929515418502202, 0.8183161004431314, 0.7197261446298674, 0.83721748307097, 0.8737864077669902, 0.8849840255591054, 0.8465022647206845, 0.8447204968944099, 0.8314087759815242, 0.8503453568687644, 0.7779833487511563, 0.9247815198787225, 0.909092087793544, 0.9235068046969006, 0.8717017477880795, 0.6870441602974592, 0.6508623679415028, 0.6880899428381789, 0.5864866851502895]
35	35	[0.8461022407084395, 0.8172302737520128, 0.8454106280193237, 0.8020215337288508, 0.8545877302808085, 0.8274706867671692, 0.8604651162790697, 0.7828125, 0.8403834315363644, 0.7993527508090615, 0.8274760383386581, 0.7564167086059386, 0.8474260630514788, 0.8131687242798354, 0.8436482084690554, 0.7693882774507295, 0.9268241420185859, 0.9059491950875447, 0.924715260777561, 0.8762018447521998, 0.6923022439839918, 0.6347554647172, 0.6914136934528122, 0.5963107237451994]
36	36	[0.8494118699405161, 0.8172302737520128, 0.8325281803542673, 0.8007031421665568, 0.8598920863309353, 0.8040435458786936, 0.8205521472392638, 0.7465753424657534, 0.8409110896139301, 0.8365695792880259, 0.854632587859425, 0.8228485153497735, 0.8502956738250856, 0.8199841395717684, 0.8372456964006261, 0.7828585108929854, 0.9278251740924303, 0.9058169446518961, 0.9215618646529189, 0.8808450324927946, 0.699027369166873, 0.6350377249078328, 0.6655056997005389, 0.6019214517402897]
37	37	[0.8478465047631826, 0.822866344605475, 0.8438003220611916, 0.8064161722698308, 0.85674635150864, 0.8209677419354838, 0.8343653250773994, 0.7567316620241411, 0.8415266907044235, 0.8236245954692557, 0.8610223642172524, 0.8203321590337191, 0.8490683229813664, 0.8222940226171245, 0.8474842767295597, 0.7872494566529824, 0.9276583961070475, 0.9094888391004896, 0.9275445002282063, 0.8817025957334217, 0.6958114955161864, 0.6457332821971904, 0.6878564096297007, 0.6118661069055903]
38	38	[0.8457444429536205, 0.8140096618357487, 0.8389694041867954, 0.7965282355526258, 0.8539135096497498, 0.8353552859618717, 0.8585858585858586, 0.7790636507101526, 0.8404713745492921, 0.7799352750809061, 0.8146964856230032, 0.7453447408152994, 0.8471391215707131, 0.806694560669456, 0.8360655737704917, 0.7618312757201646, 0.9284232073895693, 0.9078707161231432, 0.9230503920999129, 0.8756971013616589, 0.6915716339022406, 0.6292658726006267, 0.6789528976971069, 0.5848199615641766]
39	39	[0.8511561339952591, 0.820450885668277, 0.8446054750402576, 0.7952098439903318, 0.8598657718120806, 0.8139904610492846, 0.8377535101404057, 0.745920745920746, 0.8450444112215284, 0.8284789644012945, 0.8578274760383386, 0.8052340211373931, 0.8523906679677105, 0.8211708099438653, 0.8476716653512234, 0.7744433688286544, 0.9309032675839526, 0.9073806115675048, 0.9229959337786815, 0.8722165016444644, 0.7024222805878547, 0.6410246784687181, 0.6893315658757595, 0.5888619228362805]
40	40	[0.8550919092982692, 0.8059581320450886, 0.8405797101449275, 0.8009228740936059, 0.8653068559619014, 0.8157453936348409, 0.8496732026143791, 0.7674418604651163, 0.8468912144930085, 0.7880258899676376, 0.8306709265175719, 0.7805737292400604, 0.8560000000000001, 0.8016460905349795, 0.840064620355412, 0.7739520958083833, 0.9334506896611448, 0.9004620985810305, 0.9232604456246629, 0.8780103041061753, 0.7103726699561682, 0.6121940628878964, 0.6813697539671887, 0.5961871457055639]
41	41	[0.8530345722080594, 0.8172302737520128, 0.8429951690821256, 0.8039991210722918, 0.86245853133686, 0.8220757825370676, 0.8404423380726699, 0.7706376668314384, 0.8459238413508047, 0.8074433656957929, 0.8498402555910544, 0.7845998993457474, 0.8541111703072279, 0.8146938775510204, 0.8451151707704528, 0.7775561097256858, 0.932377757691356, 0.9042506845904905, 0.9233447263599021, 0.8770879672630287, 0.7062153494760247, 0.6345203065167537, 0.6859850713174851, 0.6024821686210522]
42	42	[0.855896954246612, 0.8180354267310789, 0.8429951690821256, 0.8020215337288508, 0.8657868749438908, 0.8333333333333334, 0.8585690515806988, 0.7770408163265307, 0.8481224166739952, 0.7928802588996764, 0.8242811501597445, 0.7664821338701561, 0.8568636161705909, 0.812603648424544, 0.841075794621027, 0.7717253610336966, 0.9346592297888818, 0.9129014189693803, 0.9301766524210614, 0.8822910540981277, 0.7119650958551551, 0.6367212018677572, 0.6866280809925788, 0.5970015814008071]
43	43	[0.8548235609821548, 0.8148148148148148, 0.8381642512077294, 0.7998242144583608, 0.8620443810712057, 0.8265993265993266, 0.8547579298831386, 0.7684630738522954, 0.8506727640488964, 0.7944983818770227, 0.8178913738019169, 0.7750377453447408, 0.8563208215297451, 0.8102310231023101, 0.8359183673469387, 0.77173640691556, 0.9342859842111717, 0.9104560824827815, 0.9261830421974192, 0.8757614823968902, 0.7096925508892784, 0.6300227007551645, 0.6770606813328603, 0.5935162372222086]
44	44	[0.8547788362628025, 0.8172302737520128, 0.8486312399355878, 0.7947703801362338, 0.8648284533860248, 0.8098256735340729, 0.8400621118012422, 0.7477647058823529, 0.8468032714800809, 0.8268608414239482, 0.8642172523961661, 0.7996980372420734, 0.8557209508998, 0.8182546036829463, 0.8519685039370078, 0.7728599221789882, 0.9341289585520771, 0.9096703593062817, 0.9273811252645119, 0.8729816152887686, 0.709737400332696, 0.6346280321113127, 0.6974654027556989, 0.587168904613022]
45	45	[0.8579542913368219, 0.8260869565217391, 0.8462157809983897, 0.7982860909690178, 0.8677196446199408, 0.8441780821917808, 0.864321608040201, 0.77911227154047, 0.8503209919971858, 0.7977346278317152, 0.8242811501597445, 0.7508807247106191, 0.8589322199520297, 0.8202995008319468, 0.8438266557645134, 0.7647360328036904, 0.9371905247118106, 0.9162751016513153, 0.9306693705655367, 0.8760180251195957, 0.7160733886348402, 0.6530538670295911, 0.6932831308356026, 0.5886096907657365]
46	46	[0.8577753924594124, 0.821256038647343, 0.856682769726248, 0.7987255548231158, 0.8668159426780117, 0.8245901639344262, 0.8648208469055375, 0.767616191904048, 0.8511124791135344, 0.813915857605178, 0.8482428115015974, 0.7730246602918973, 0.8588924387646432, 0.8192182410423452, 0.8564516129032257, 0.7703109327983951, 0.9374375222838854, 0.913417454982989, 0.930218144475333, 0.8750205116407977, 0.7156786098023794, 0.6425348118476248, 0.71352475631277, 0.5912102497912985]
47	47	[0.8599669037076793, 0.8268921095008052, 0.8429951690821256, 0.7927927927927928, 0.8683175397818702, 0.8085758039816233, 0.8280060882800608, 0.7293497363796133, 0.8541904845660012, 0.8543689320388349, 0.8690095846645367, 0.8354302969300453, 0.8611960810391452, 0.8308418568056647, 0.8480124707716289, 0.7787942763312221, 0.9377893743711009, 0.9135808231682018, 0.9285480892909008, 0.8751853899017561, 0.7200296136492312, 0.6549108638622596, 0.6867006515622072, 0.5903777002330746]
48	48	[0.8611744711301936, 0.8301127214170693, 0.8470209339774557, 0.8081740276862228, 0.8691613825131732, 0.8352553542009885, 0.8527508090614887, 0.77465483234714, 0.8558614018116261, 0.8203883495145631, 0.84185303514377, 0.7906391545042778, 0.8624601205246366, 0.8277551020408164, 0.847266881028939, 0.7825653798256538, 0.9389946410466826, 0.9152793336652559, 0.929370150616157, 0.882152870412753, 0.722429009299478, 0.6602920525088989, 0.6941113625127042, 0.6110854756644124]
49	49	[0.8609955722527841, 0.8132045088566827, 0.8349436392914654, 0.7960887716985278, 0.8683905483727151, 0.8006230529595015, 0.8263565891472868, 0.7498820198206702, 0.8564770029021195, 0.8317152103559871, 0.8514376996805112, 0.7996980372420734, 0.8623926326042681, 0.8158730158730159, 0.8387096774193548, 0.7739892839746711, 0.9398062530907711, 0.9101993610488756, 0.9267846769843575, 0.8707309288848654, 0.7220463301320305, 0.6269382639708122, 0.670098435005974, 0.5896005509768385]
50	50	[0.8600116284270316, 0.8309178743961353, 0.855072463768116, 0.8059767084157328, 0.8669516430670585, 0.8355263157894737, 0.8539682539682539, 0.7656400384985563, 0.8561252308504089, 0.8220064724919094, 0.8594249201277955, 0.8007045797684952, 0.8615044247787611, 0.8287112561174551, 0.8566878980891719, 0.782779827798278, 0.939114366158658, 0.9170867562857853, 0.9292171486660306, 0.8837118532552073, 0.7200601173481039, 0.6618873861204851, 0.7101258356638034, 0.6081331325755166]
51	51	[0.8630081846236415, 0.8268921095008052, 0.8486312399355878, 0.8011426060206548, 0.8719555873925502, 0.8308702791461412, 0.8543689320388349, 0.762621359223301, 0.8563890598891918, 0.8187702265372169, 0.8434504792332268, 0.7906391545042778, 0.8641022228137896, 0.8247758761206194, 0.8488745980707395, 0.7763775636273783, 0.9403653611200388, 0.9153597211849639, 0.9302803825567403, 0.8778322748410691, 0.7261409147304216, 0.6538205770062544, 0.697332116408383, 0.5977669714169046]
52	52	[0.8623820385527081, 0.8132045088566827, 0.8389694041867954, 0.7881784223247638, 0.8695419711281411, 0.8163934426229508, 0.8402555910543131, 0.7551122194513715, 0.8581479201477442, 0.8058252427184466, 0.8402555910543131, 0.7619526925012582, 0.8638073739653875, 0.8110749185667753, 0.8402555910543131, 0.7585170340681362, 0.9411294400776894, 0.9057287776947971, 0.9210561802414837, 0.8729499154802629, 0.7248105396262506, 0.6264290374594461, 0.6779179287166508, 0.5698925395897305]
53	53	[0.8637237801332797, 0.820450885668277, 0.8446054750402576, 0.7958690397714788, 0.8724051539012169, 0.8052550231839258, 0.8346213292117465, 0.7326297273526825, 0.8574443760443233, 0.843042071197411, 0.8626198083067093, 0.8384499245093106, 0.8648600700758416, 0.8237154150197629, 0.8483896307934014, 0.7819760619572871, 0.9419765158540572, 0.9169765475894116, 0.9278530973818514, 0.8784966949760025, 0.7275597075965106, 0.6416741633162398, 0.689500765791585, 0.5964680212632256]
54	54	[0.8640368531687463, 0.8140096618357487, 0.8397745571658615, 0.7956493078444298, 0.8723518369536069, 0.8126009693053312, 0.838351822503962, 0.7559322033898305, 0.8582358631606719, 0.813915857605178, 0.8450479233226837, 0.7856064418721691, 0.86523627981204, 0.8132578819725143, 0.841686555290374, 0.7704837117472854, 0.9431550906887111, 0.9087614617044228, 0.9209368905854528, 0.8711299735331134, 0.7281692167516528, 0.628014350389006, 0.6795295931675704, 0.5868013356873218]
55	55	[0.8658258419428418, 0.8276972624798712, 0.8510466988727858, 0.8077345638321248, 0.8730059709473309, 0.8470790378006873, 0.8632619439868204, 0.780241935483871, 0.8614897546389939, 0.7977346278317152, 0.8370607028753994, 0.7790639154504277, 0.8672096317280454, 0.8216666666666665, 0.8499594484995945, 0.7796524804835054, 0.9440483149372793, 0.9158783503443698, 0.9305163686154101, 0.8851077243894989, 0.7317004934694888, 0.656394494250714, 0.702476215656125, 0.6091211401110539]
56	56	[0.8669886846460039, 0.8333333333333334, 0.8510466988727858, 0.7938914524280378, 0.8755030855916287, 0.8363338788870703, 0.8632619439868204, 0.756479217603912, 0.8608741535485006, 0.8268608414239482, 0.8370607028753994, 0.7785606441872169, 0.8681269953884356, 0.8315703824247355, 0.8499594484995945, 0.7673611111111112, 0.943549045453348, 0.916433283544934, 0.9284573254221816, 0.8743176199116409, 0.7340827835046522, 0.6666830965029688, 0.702476215656125, 0.5826142131771697]
