Epoch	ACC_Train	ACC_Val	ACC_Test_Seen	ACC_Test_Unseen	P_Train	P_Val	P_Test_Seen	P_Test_Unseen	R_Train	R_Val	R_Test_Seen	R_Test_Unseen	F1_Train	F1_Val	F1_Test_Seen	F1_Test_Unseen	AUC_Train	AUC_Val	AUC_Test_Seen	AUC_Test_Unseen	MCC_Train	MCC_Val	MCC_Test_Seen	MCC_Test_Unseen
20	20	[0.8128270495102643, 0.8043478260869565, 0.8285024154589372, 0.7971874313337728, 0.8175150229763167, 0.8099173553719008, 0.8379705400981997, 0.7903930131004366, 0.8135608125934395, 0.7928802588996764, 0.8178913738019169, 0.7287367891293407, 0.815533124696963, 0.8013082583810303, 0.8278092158447857, 0.7583136946844724, 0.8961998405884825, 0.8881290971703595, 0.9092828098419152, 0.8797403481443737, 0.625583362322767, 0.6087803823855694, 0.6572410059132382, 0.5855274572206732]
21	21	[0.8185518135873697, 0.8003220611916264, 0.8333333333333334, 0.7941111843550868, 0.8244322214336409, 0.7811550151975684, 0.8188736681887366, 0.7548543689320388, 0.8172544191363996, 0.8317152103559871, 0.8594249201277955, 0.7825868142929039, 0.8208276288477675, 0.8056426332288401, 0.8386593920498829, 0.7684704719545343, 0.9008755668154483, 0.8824475147290681, 0.9045164101074645, 0.8708297576996185, 0.637077173410388, 0.6020084622580713, 0.6673438006228217, 0.5835257119124438]
22	22	[0.8203855270808176, 0.7922705314009661, 0.8027375201288245, 0.7596132718083938, 0.8252985404688191, 0.8529411764705882, 0.87279843444227, 0.8280675973548861, 0.8205083106147216, 0.7038834951456311, 0.7124600638977636, 0.5671867136386513, 0.8228964544011289, 0.7712765957446809, 0.7845206684256816, 0.6732377538829152, 0.9036933408250833, 0.8843405111608996, 0.908261068005477, 0.8744407878982496, 0.6407131328409603, 0.5932381067148514, 0.6166724716863922, 0.515549406151831]
23	23	[0.822755937206494, 0.8123993558776168, 0.8317230273752013, 0.7921335970116458, 0.8313059033989266, 0.8371278458844134, 0.8504201680672269, 0.7919237240605721, 0.8173423621493272, 0.7734627831715211, 0.8083067092651757, 0.7106190236537494, 0.824264999334841, 0.8040370058873003, 0.8288288288288289, 0.7490716180371352, 0.907584647070795, 0.8928978922910962, 0.9123402555910541, 0.8762184307201176, 0.6456058333968315, 0.6264508875535106, 0.6643872385881905, 0.5749853178199946]
24	24	[0.8291515720738852, 0.8132045088566827, 0.8301127214170693, 0.7989452867501649, 0.8353913120724882, 0.8327586206896552, 0.8547008547008547, 0.8035107587768969, 0.8270160935713657, 0.7815533980582524, 0.7987220447284346, 0.7141419224962254, 0.831182605621354, 0.8063439065108514, 0.8257638315441784, 0.7561950439648281, 0.9090136970202173, 0.8978456144718281, 0.9168343637193477, 0.884022079554546, 0.6582967986282205, 0.6274664233177771, 0.6618266305483109, 0.5890923744552412]
25	25	[0.8283912518448947, 0.8059581320450886, 0.8325281803542673, 0.7892770819600088, 0.8352616589533642, 0.8222222222222222, 0.8578767123287672, 0.7930444697833523, 0.8253451763257409, 0.7783171521035599, 0.8003194888178914, 0.7000503271263211, 0.8302738089972134, 0.799667497921862, 0.828099173553719, 0.7436514300989039, 0.9093306456236889, 0.8894386357978591, 0.912589207916684, 0.8706637017367963, 0.6568006864369291, 0.6126737019288848, 0.6667421523215616, 0.5691154711426755]
26	26	[0.8328189990607809, 0.8059581320450886, 0.8341384863123994, 0.7925730608657438, 0.8413379840801359, 0.8312829525483304, 0.8453947368421053, 0.7938028169014084, 0.8272799226101486, 0.7653721682847896, 0.8210862619808307, 0.7091092098641167, 0.8342497339482087, 0.796967144060657, 0.8330632090761751, 0.7490696438064858, 0.912200634796806, 0.8954002779852295, 0.9142281440604124, 0.8779767396030517, 0.6657333833716864, 0.6136741133694464, 0.6686137107439584, 0.575896304053342]
27	27	[0.8308958361286283, 0.8148148148148148, 0.8397745571658615, 0.7916941331575478, 0.838657861859718, 0.8180327868852459, 0.8494271685761048, 0.7673700463201235, 0.8264884354938, 0.8074433656957929, 0.829073482428115, 0.7503774534474081, 0.8325286796297117, 0.8127035830618893, 0.8391269199676636, 0.7587786259541983, 0.9138349277953288, 0.9027233217160402, 0.9185536907182275, 0.8738655786795134, 0.6618500351348143, 0.6296501923370819, 0.6797889437290591, 0.575636118710852]
28	28	[0.8364864260476765, 0.8091787439613527, 0.8341384863123994, 0.8015820698747528, 0.8458710660808751, 0.8057784911717496, 0.8409090909090909, 0.7737373737373737, 0.8296543839591944, 0.8122977346278317, 0.8274760383386581, 0.7710115752390538, 0.837684247913337, 0.8090249798549557, 0.8341384863123994, 0.7723720695739855, 0.9182759699126688, 0.9020516969546095, 0.9174489647732459, 0.8765368027906824, 0.673114107499435, 0.6183834693343336, 0.6683851292477491, 0.5965239618497361]
29	29	[0.8373361957153719, 0.8244766505636071, 0.8293075684380032, 0.8026807295099978, 0.8456381837683232, 0.8322259136212624, 0.839344262295082, 0.7759756715661429, 0.8320288453082403, 0.8106796116504854, 0.8178913738019169, 0.770508303975843, 0.8387783146416065, 0.8213114754098362, 0.8284789644012944, 0.7732323232323232, 0.918440590941191, 0.9059958717118911, 0.919456142898635, 0.8769185744782584, 0.674758564274626, 0.6491169577906614, 0.6588824849795859, 0.5986076906875598]
30	30	[0.8394829822442864, 0.8172302737520128, 0.8357487922705314, 0.7941111843550868, 0.8477833392920987, 0.8021638330757341, 0.8307210031347962, 0.7469426152398871, 0.8341394776185032, 0.8398058252427184, 0.8466453674121406, 0.7991947659788626, 0.8409060685314065, 0.8205533596837944, 0.8386075949367089, 0.7721857524920983, 0.9205936500726707, 0.905806572068708, 0.9207916683955023, 0.8733681959256226, 0.6790527686268991, 0.6352272113283516, 0.6715506095639547, 0.5858761180797908]
31	31	[0.8402433024732769, 0.8156199677938808, 0.8309178743961353, 0.7985058228960668, 0.8479521727491747, 0.8112, 0.8270440251572327, 0.7554918815663801, 0.8357224518512004, 0.8203883495145631, 0.8402555910543131, 0.7961751383995974, 0.8417928957392151, 0.8157683024939663, 0.8335974643423139, 0.7753001715265867, 0.9220869405202059, 0.9052957223466932, 0.9172726235425915, 0.8800683381134944, 0.6805463782723785, 0.6312915150462866, 0.661855820728648, 0.5935647749919084]
32	32	[0.8415850440538486, 0.8140096618357487, 0.8405797101449275, 0.8011426060206548, 0.8501654888630468, 0.8126009693053312, 0.8554817275747508, 0.7680872150644202, 0.835810394864128, 0.813915857605178, 0.8226837060702875, 0.7800704579768495, 0.8429268292682927, 0.8132578819725143, 0.8387622149837133, 0.774032459425718, 0.9222669683834465, 0.9046059455646833, 0.9222257375212648, 0.8754717677383492, 0.683271105676148, 0.628014350389006, 0.6817470189495959, 0.5965530154544935]
33	33	[0.8433293081085916, 0.8035426731078905, 0.8309178743961353, 0.7897165458141068, 0.8521933751119068, 0.7977707006369427, 0.8376623376623377, 0.7471209213051824, 0.8371295400580424, 0.8106796116504854, 0.8242811501597445, 0.7835933568193256, 0.8445942948405127, 0.8041733547351525, 0.8309178743961353, 0.7649226234340457, 0.9250264925525202, 0.902176167952867, 0.9176408655242521, 0.8670708277752348, 0.6867741850786846, 0.6071854618500472, 0.6619434878220821, 0.5754316900934049]
34	34	[0.8460575159890872, 0.8236714975845411, 0.8365539452495975, 0.7824653922214898, 0.8571299882893433, 0.7895500725689405, 0.8078602620087336, 0.7091900965169954, 0.8367777680063319, 0.8802588996763754, 0.8865814696485623, 0.8505284348263714, 0.8468316126735492, 0.8324407039020657, 0.8453922315308454, 0.7734553775743708, 0.9266937681826661, 0.906108673554062, 0.9223839259781752, 0.8680751130397506, 0.6923539615750834, 0.6517990030306556, 0.676103262924, 0.5762084917963708]
35	35	[0.846281139585849, 0.8196457326892109, 0.8373590982286635, 0.7987255548231158, 0.8549570508231925, 0.817741935483871, 0.8498349834983498, 0.7736331119059785, 0.8402954885234368, 0.8203883495145631, 0.8226837060702875, 0.7619526925012582, 0.8475628686743247, 0.8190630048465266, 0.836038961038961, 0.7677484787018255, 0.9266630465540602, 0.9047407891461289, 0.9245907846147464, 0.8705701725804311, 0.6926693056092493, 0.6392919748500194, 0.675131534764333, 0.5902315654647272]
36	36	[0.8495907688179256, 0.8148148148148148, 0.8365539452495975, 0.8020215337288508, 0.8609808871258565, 0.8129032258064516, 0.8373205741626795, 0.75, 0.8398557734587987, 0.8155339805825242, 0.8386581469648562, 0.8198288877705083, 0.8502871388505543, 0.81421647819063, 0.8379888268156425, 0.7833613849483048, 0.9289751362340355, 0.9069242179072277, 0.9208357537031657, 0.8805305860951097, 0.6994396515693185, 0.629630013829263, 0.673083331564884, 0.6037684329324269]
37	37	[0.8482490272373541, 0.8156199677938808, 0.8446054750402576, 0.7923533289386948, 0.8561607142857143, 0.7978560490045942, 0.8315467075038285, 0.7303271441202476, 0.843285550962976, 0.843042071197411, 0.8674121405750799, 0.8314041268243584, 0.8496743609055869, 0.8198269079464988, 0.8491008600469117, 0.7775947281713346, 0.9284689917002221, 0.9063122354991288, 0.9224487573129745, 0.8720279712044043, 0.6965700167052362, 0.6323363261517566, 0.6897347255302654, 0.5887155766106177]
38	38	[0.8491882463437542, 0.8091787439613527, 0.8397745571658615, 0.7919138650845968, 0.8572577043322912, 0.8169717138103162, 0.8552412645590682, 0.7636916835699797, 0.843989095066397, 0.7944983818770227, 0.8210862619808307, 0.7579265223955712, 0.8505716564743419, 0.8055783429040198, 0.8378158109209454, 0.7607981813589291, 0.9292316900454113, 0.9073520869637375, 0.9249330940624871, 0.8725726583164988, 0.6984558930477098, 0.6185299800797605, 0.6801833051290268, 0.5766820497425027]
39	39	[0.8507536115210877, 0.8011272141706924, 0.8325281803542673, 0.7778510217534608, 0.8603983491835636, 0.779788838612368, 0.8215384615384616, 0.7218181818181818, 0.8433734939759037, 0.8365695792880259, 0.853035143769968, 0.7991947659788626, 0.8518008615712573, 0.8071818891491023, 0.8369905956112852, 0.7585383329352758, 0.9305543527997717, 0.9001768525433574, 0.9183929090079249, 0.8600817560633981, 0.7016646520490253, 0.6039711149893808, 0.6654278825445694, 0.5562883300575853]
40	40	[0.855896954246612, 0.8059581320450886, 0.8381642512077294, 0.8029004614370469, 0.8648697053819289, 0.8065040650406504, 0.8357030015797788, 0.7671568627450981, 0.849353618854982, 0.8025889967637541, 0.8450479233226837, 0.7876195269250126, 0.8570414411216613, 0.8045417680454178, 0.840349483717236, 0.7772535386143531, 0.9331888455028866, 0.9015641855447681, 0.9240773204431352, 0.8795819472436672, 0.7119179602094319, 0.6119052901886153, 0.6763211179296726, 0.600727003602289]
41	41	[0.8545104879466882, 0.8244766505636071, 0.8397745571658615, 0.8046583168534388, 0.8626049669465785, 0.8289473684210527, 0.8405103668261563, 0.7641963426371511, 0.8491777328291267, 0.8155339805825242, 0.84185303514377, 0.7991947659788626, 0.8558386882339907, 0.8221859706362152, 0.8411811652035116, 0.7813038130381305, 0.9330561586408718, 0.910772446270019, 0.92672243890295, 0.8791805471916913, 0.7091033958441159, 0.6490019644213466, 0.6795250648689632, 0.6054648285189764]
42	42	[0.85379489243705, 0.821256038647343, 0.8446054750402576, 0.8020215337288508, 0.8631880939573248, 0.8224755700325733, 0.8531810766721044, 0.762065637065637, 0.8467153284671532, 0.8171521035598706, 0.8354632587859425, 0.7946653246099648, 0.8548723640399556, 0.8198051948051949, 0.8442292171105731, 0.7780241438778024, 0.9341849874073737, 0.9126758152850386, 0.9301714659142775, 0.8815169114061996, 0.7077345376595602, 0.6425059394760526, 0.6893942251548386, 0.5999303769996529]
43	43	[0.8578648418981171, 0.8148148148148148, 0.8365539452495975, 0.7998242144583608, 0.8657262744397821, 0.8180327868852459, 0.8472906403940886, 0.7714429868819375, 0.8527833963591592, 0.8074433656957929, 0.8242811501597445, 0.7695017614494213, 0.8592060960482012, 0.8127035830618893, 0.8356275303643724, 0.7704711514235325, 0.9355731592226016, 0.9097274085138164, 0.9278375378614996, 0.8763336492191445, 0.7158030882940346, 0.6296501923370819, 0.6734110385681253, 0.5929940733365758]
44	44	[0.8533923699628785, 0.8188405797101449, 0.8454106280193237, 0.7925730608657438, 0.8619733428750336, 0.8174474959612278, 0.85, 0.7588089330024814, 0.8474188725705742, 0.8187702265372169, 0.84185303514377, 0.7695017614494213, 0.8546341463414635, 0.8181083265966047, 0.8459069020866774, 0.7641179410294853, 0.9337436636290845, 0.9097066633474402, 0.9288411269241941, 0.8733493526957988, 0.7068892228106078, 0.6376763489915126, 0.6908575106812496, 0.5790812147250131]
45	45	[0.8597432801109173, 0.821256038647343, 0.8446054750402576, 0.8000439463854098, 0.8678638434735996, 0.8235294117647058, 0.8497576736672051, 0.7563065207044265, 0.8542784275789288, 0.8155339805825242, 0.8402555910543131, 0.7996980372420734, 0.8610175500797731, 0.8195121951219512, 0.8449799196787149, 0.7773972602739727, 0.9369694066202873, 0.9167522404779688, 0.929261233973694, 0.8785120051002342, 0.7195719765835406, 0.6425170413587271, 0.6892627972883855, 0.596925868740072]
46	46	[0.8586698868464601, 0.822061191626409, 0.8470209339774557, 0.7998242144583608, 0.8674483128971628, 0.8125984251968504, 0.8504823151125402, 0.761418853255588, 0.8523436812945212, 0.8349514563106796, 0.8450479233226837, 0.7886260694514343, 0.8598296664300924, 0.8236233040702314, 0.8477564102564104, 0.7747836835599505, 0.9379413537916036, 0.9152326570409095, 0.9316262810671756, 0.8763915528941238, 0.7174551207500459, 0.6444025883434519, 0.6940522994429487, 0.5950340982973783]
47	47	[0.8564783755981932, 0.8196457326892109, 0.8470209339774557, 0.7862008349813228, 0.8641149179157744, 0.8021472392638037, 0.8353846153846154, 0.7292043399638336, 0.8517280802040278, 0.8462783171521036, 0.8674121405750799, 0.8117765475591344, 0.857876788165995, 0.8236220472440946, 0.8510971786833856, 0.7682781614670159, 0.9373845547866563, 0.9088690772549995, 0.9260689390481722, 0.8686073361404512, 0.7130200148333806, 0.6403384300030344, 0.6944459877499437, 0.5737150098553696]
48	48	[0.8592960329173934, 0.8293075684380032, 0.8349436392914654, 0.8009228740936059, 0.8695964770378359, 0.8316993464052288, 0.8368, 0.7625060709082079, 0.8509365930876792, 0.8236245954692557, 0.8354632587859425, 0.790135883241067, 0.860165348030936, 0.8276422764227642, 0.8361310951239009, 0.7760751359367276, 0.938773042742129, 0.9147166210273007, 0.9284962242230612, 0.8790491352920348, 0.7187858941702461, 0.6586219802768295, 0.6698710260932403, 0.5972906500527089]
49	49	[0.8644393756429178, 0.8236714975845411, 0.8301127214170693, 0.7862008349813228, 0.8740581270182992, 0.8141732283464567, 0.816793893129771, 0.7409695817490495, 0.8569167179667575, 0.8365695792880259, 0.854632587859425, 0.7845998993457474, 0.865402548958657, 0.8252194732641659, 0.8352849336455894, 0.7621608408702029, 0.9399950648506887, 0.9086901501950047, 0.924922721048919, 0.8658401293273673, 0.7290368757068629, 0.64762405659247, 0.6607971536230992, 0.5690436090732957]
50	50	[0.8621584149559461, 0.8276972624798712, 0.8462157809983897, 0.7982860909690178, 0.8694838192029954, 0.8366666666666667, 0.8631051752921536, 0.7655240933929458, 0.8577082050831062, 0.8122977346278317, 0.8258785942492013, 0.7755410166079517, 0.8635558703736497, 0.8243021346469622, 0.8440816326530611, 0.7705000000000001, 0.9399491965027558, 0.9155360550991618, 0.928312103232231, 0.8792517981544626, 0.724369726718875, 0.6556137775344354, 0.6931743778456304, 0.5906238309191013]
51	51	[0.8608166733753746, 0.8260869565217391, 0.8421900161030595, 0.7921335970116458, 0.8697949314945822, 0.8180379746835443, 0.849025974025974, 0.750601829561868, 0.8541904845660012, 0.8365695792880259, 0.8354632587859425, 0.7845998993457474, 0.8619220871417161, 0.8271999999999999, 0.8421900161030595, 0.7672244094488189, 0.9398869088709657, 0.9123827898099742, 0.9271684784863697, 0.8732791812930696, 0.721758848490429, 0.6523694489619525, 0.6844892328119165, 0.5800819071578531]
52	52	[0.8650207969944989, 0.8164251207729468, 0.8429951690821256, 0.7947703801362338, 0.8744732359006545, 0.8155339805825242, 0.8448, 0.7547169811320755, 0.8577082050831062, 0.8155339805825242, 0.8434504792332268, 0.7851031706089582, 0.8660095897709109, 0.8155339805825242, 0.8441247002398081, 0.7696102614701529, 0.9418522887449238, 0.9105546220230686, 0.9244844612256752, 0.8753225921689107, 0.7301913842050141, 0.6328416728902165, 0.685974941731602, 0.5850866206879555]
53	53	[0.8635001565365177, 0.8276972624798712, 0.8397745571658615, 0.7901560096682048, 0.8710857346774913, 0.8166144200626959, 0.8351648351648352, 0.7377880184331798, 0.85867557822531, 0.843042071197411, 0.8498402555910544, 0.8057372924006039, 0.8648361381753764, 0.8296178343949044, 0.8424386381631037, 0.7702670194852057, 0.9419208111425559, 0.914934445274251, 0.9281591012821044, 0.8757420503161345, 0.7270643193958122, 0.6557801891382509, 0.6795892917352858, 0.5797305265331775]
54	54	[0.8638132295719845, 0.820450885668277, 0.8365539452495975, 0.7947703801362338, 0.8729618347966315, 0.8221859706362153, 0.8450244698205547, 0.7625935162094764, 0.8569167179667575, 0.8155339805825242, 0.8274760383386581, 0.7695017614494213, 0.8648648648648648, 0.8188464662875711, 0.8361581920903955, 0.7660320641282565, 0.94230048357132, 0.9109695253505934, 0.9251820463881166, 0.8751967743531079, 0.7277609430826274, 0.6409001985932964, 0.6732893071694813, 0.5832786302627502]
55	55	[0.867122858804061, 0.8301127214170693, 0.8470209339774557, 0.8061964403427818, 0.8745986443096682, 0.831973898858075, 0.8538961038961039, 0.7639751552795031, 0.8623691847682702, 0.8252427184466019, 0.8402555910543131, 0.8047307498741821, 0.8684408625957579, 0.8285946385052803, 0.8470209339774558, 0.7838235294117647, 0.944340604601651, 0.9160080076342212, 0.9310324260404133, 0.885313822215697, 0.7343067614037969, 0.6602256992525227, 0.694151694950417, 0.6090859025946567]
56	56	[0.867122858804061, 0.8268921095008052, 0.8381642512077294, 0.7910349373764007, 0.8774263120057513, 0.8133748055987559, 0.8346456692913385, 0.7378328741965106, 0.85867557822531, 0.8462783171521036, 0.8466453674121406, 0.8087569199798692, 0.8679496866527401, 0.8295003965107058, 0.8406026962727993, 0.7716686674669868, 0.9440242002396135, 0.9133474400464691, 0.9281591012821045, 0.8740502815885158, 0.734440177596645, 0.6543737595814177, 0.6763407990087162, 0.5818630039587663]
